
RUTA 1:
-29668.1330 ,-5631.0246,7063.4882;
-29478.6163	,-5640.7991,7183.2719;
-29224.1714	,-5695.6082,7254.2141;
-29111.7245	,-5708.0272,7225.9911;
-28978.5485	,-5721.3992,7173.1451;
-28857.0636	,-5718.2712,7113.8926;
-28800.3539	,-5729.9872,7085.6259;
-28738.9985	,-5747.9157,7056.6084;
-28727.2646	,-5753.7312,7051.2652;
-28490.5309	,-5777.8112,6942.0451;
-27287.6337	,-5965.4712,6425.1520; 
-26711.8969	,-6013.5672,6232.8168;
-26591.8477	,-6041.0672,6241.3094;
-26223.6917	,-6062.5832,6267.6662;
-26052.5084	,-6066.2221,6270.9451;
-26003.1454	,-6070.7472,6313.3567;
-25999.8362	,-6084.5312,6470.6644;
-25999.9501	,-6097.5872,6555.7078;
-25999.7863	,-6098.9914,6933.5789;
-26008.7477	,-6134.4832,7526.2000; 
-26000.8119	,-6215.3072,7908.3054;
-25985.4031	,-6271.3856,8566.8741;
-25985.4702	,-6328.7712,8708.4394;
-25960.2247	,-6361.1992,9102.0928;
-25938.5620 ,-6387.9552,9317.7099;
-25956.9358	,-6461.0392,9685.6088;
-25641.7917	,-6450.0912,9847.4800; 
-25341.1717	,-6433.0432,9855.3200; 
-24087.2536	,-6416.2512,10179.6900; 
-23561.7612	,-6449.0712,10228.9527;
-22813.4281	,-6516.1403,10227.0651;
-21821.4014	,-6685.1392,10150.1271;
-20764.0844	,-6558.8392,10144.6204;
-18877.0357	,-7047.2352,10076.1316;
-17259.8437	,-7277.3177,10167.0233;
-16246.4647	,-7334.7212,10283.0735;
-15329.9738	,-7477.5617,10387.4050; 
-14442.7877	,-7560.2512,10512.4400; 
-13466.6157	,-7680.9632,10637.6800; 
-12677.4397	,-7814.6912,10734.8400; 
-11816.0628	,-7918.4792,10835.7296;
-11072.6852	,-7996.9272,10921.2749;
-10987.4647	,-8019.5112,10932.1310; 
-10894.5807	,-8037.3312,10946.1680; 
-10815.1557	,-8030.2799,10978.3275;
-10606.0536	,-8066.7992,10993.0113;
-10250.1580 ,-8121.2272,11046.7823;
-9385.8629	,-8224.5672,11152.2132;
-9125.0721	,-8269.7917,11184.7355;
-8138.3285	,-8310.5652,11304.5661;
-7261.2272	,-8402.2812,11414.9564;
-6451.6557	,-8507.7992,11519.8000; 
-6072.4147	,-8544.2312,11566.8152;
-5557.7915	,-8542.4032,11618.8356;
-5253.4797	,-8566.6192,11658.6800; 
-4870.2958	,-8540.6632,11713.7164;
-4479.5037	,-8595.4512,11763.2400; 
-4170.7336	,-8639.6992,12668.6912;
-4267.8152	,-8520.0872,12656.4895;
-4680.1274	,-8509.4655,12604.2394;
-5238.5659	,-8526.8352,12548.5322;
-5500.8343	,-8570.8093,12661.2016;
-5539.7192	,-8559.9760,12829.1760; 
-6308.2059	,-8526.4592,12542.7775;

RUTA 9:

-14818.5677	,-2635.4913,	-2386.6924;
-14467.9613	,-2666.7468,	-2733.5413;
-14266.4606	,-2714.3299,	-3090.2668;
-13735.5993	,-2754.4935,	-3606.6267;
-13262.6267	,-2824.8502,	-4079.0613;
-12753.2041	,-2899.0227,	-4555.0715;
-12054.3130 ,-3023.4188,	-5230.6930; 
-11377.6506	,-3133.4268,	-5907.5186;
-10755.9559	,-3246.2791,	-6533.8196;
-9978.6703	,-3324.8505,	-7267.2306;
-9260.9071	,-3423.6290, 	-7935.8001;
-8847.9754	,-3429.0808,	-8347.3664;
-8848.0676	,-3425.0512,	-8160.7085;
-8417.0570 	,-3411.5112,	-7720.1491;
-8020.9300 	,-3408.9912,	-7317.3409;
-7622.8450 	,-3400.1312,	-6902.5358;
-7311.1764	,-3400.4112,	-6581.0772;
-7148.9817	,-3412.9664,	-6402.9185;
-7001.8826	,-3436.9392,	-6275.5829;
-6384.8024	,-3565.0804,	-5651.9627;
-6273.4112	,-3584.1937,	-5525.6109;
-5725.7365	,-3690.6671,	-4928.5862;
-5365.6566	,-3683.5284,	-4574.6978;
-5048.0641	,-3685.7872,	-4249.1072;
-4957.4715	,-3680.1007,	-4137.6375;
-4784.0698	,-3702.1712,	-3958.7106;
-4678.0942	,-3717.9728,	-3853.5912;
-4565.1670 	,-3743.7924,	-3753.6312;
-4478.6017	,-3763.6453,	-3675.7498;
-4300.2872	,-3805.5067,	-3517.3090; 
-4170.4915	,-3836.4014,	-3351.4653;
-4100.3966	,-3840.8868,	-3260.5694;
-3903.3094	,-3837.8312,	-3063.4802;
-3659.3057	,-3832.9712,	-2818.4846;
-3624.0153	,-3836.3712,	-2784.5992;
-3544.3574	,-3836.7712,	-2675.9244;
-3455.6227	,-3844.7927,	-2561.3503;
-3313.9755	,-3891.5672,	-2348.6749;
-3132.8652	,-3922.5832,	-2027.8676;
-3104.6076	,-3925.6952,	-1972.4925;
-3069.5625	,-3946.8112,	-1881.3255;
-3064.9746	,-3994.9632,	-1583.3931;
-3110.6091	,-4008.8992,	-1330.4066;
-3160.9149	,-4009.8472,	-1089.0355;
-3215.2181	,-4009.5572,	-815.4516;
-3229.3868	,-4008.9212,	-749.7591;
-3231.3557	,-4010.8592,	-730.2314;
-2985.2500 	,-4011.2065,	-704.6922;
-2599.9297	,-4046.7832,	-605.9256;
-1967.5333	,-4117.0413,	-525.8960 ;
-1628.7609	,-4150.0592,	-604.1286;
-1510.2249	,-4172.3792,	-687.5742;
-1390.3297	,-4180.6232,	-804.4365;
-1205.0344	,-4208.2514,	-981.2053;
-1131.0653	,-4223.5236,	-1055.3243;
-1050.4025	,-4233.4664,	-1127.3658;
-969.7397	,-4243.4093,	-1199.4073;
-819.5958	,-4266.9757,	-1356.3349;
-695.9776	,-4268.8112,	-1470.4873;
-450.7242	,-4263.9312,	-1661.8695;
-220.0879	,-4260.3312,	-1806.8781;
-89.4513	,-4263.5392,	-1848.0666;
-108.0087	,-4266.9065,	-1858.9992;
416.9751	,-4259.8061,	-1879.7070; 
952.7583	,-4252.4349,	-2005.0124;
-1253.1272	,-4254.5368,	-2049.4501;
1651.9899	,-4255.4112,	-2127.4819;
2089.7901	,-4256.7141,	-2200.7860; 
2521.5390 	,-4252.2848,	-2280.1147;
2608.5210 	,-4251.2112,	-2330.1546;
2866.7638	,-4249.9151,	-2359.1096;
3030.6723	,-4245.6739,	-2330.3951;
3428.8703	,-4239.8531,	-2280.4678;
3709.8696	,-4246.7773,	-2254.9846;
3990.1226	,-4240.2186,	-2260.4583;
4347.5038	,-4253.9817,	-2221.4771;
4901.5714	,-4275.3193,	-2161.0425;
5463.8011	,-4261.8512,	-2029.0763;
5908.6003	,-4267.0912,	-1954.2000; 
6193.3981	,-4288.5712,	-1904.1105;
6378.4861	,-4300.8712,	-1867.3741;
6560.4403	,-4301.0112,	-1852.0800; 
6674.0403	,-4301.6512,	-1845.5600; 
7009.2898	,-4319.8112,	-1789.5901;
7417.7187	,-4363.6512,	-1706.7115;
8220.6150 	,-4420.0512,	-1591.7313;
8792.9226	,-4460.6712,	-1501.2360; 
9543.0915	,-4462.4112,	-1371.0778;
9891.9809	,-4463.4112,	-1317.9873;
10372.2720 	,-4466.0312,	-1109.9459;
10925.1774	,-4468.7712,	-912.6886;
11174.7305	,-4468.1712,	-877.3807;
11534.7596	,-4472.0312,	-708.0694;
12243.3950 	,-4471.1712,	-480.8509;
12911.4804	,-4472.8912,	-265.7701;
13627.2214	,-4475.4912,	17.0437;
14153.1727	,-4470.6912,	244.7801;
14399.8511	,-4473.8112,	391.4884;
14559.7327	,-4471.0512,	571.6130 ;
14634.5277	,-4477.0112,	678.5512;
14684.2741	,-4478.7712,	798.7010 ;
14748.0119	,-4479.0112,	1014.5946;
14811.1999	,-4478.8079,	1226.8143;
14831.9807	,-4478.8512,	1336.9572;
14915.5775	,-4478.2577,	1650.6497;
14968.6369	,-4474.3712,	1910.8082;
15005.8460 	,-4481.5505,	2006.5338;
15057.9581	,-4476.1312,	2219.7903;
15080.6376	,-4476.7312,	2284.2895;
15103.3171	,-4477.3312,	2348.7887;
15161.1279	,-4475.9312,	2472.2172;
15280.0118	,-4478.7554,	2624.9787;
15527.5364	,-4498.5060, 	2879.2946;
-3231.3557	,-4010.8992,	-730.2314;
-3589.8049	,-4013.3512,	-757.4439;
-3997.3779	,-4051.6132,	-822.5784;
-4356.0067	,-4104.6992,	-898.9411;
-4627.9961	,-4153.3872,	-954.0115;
-4813.7463	,-4176.3065,	-982.2960 ;
-5077.4149	,-4209.5472,	-1006.8177;
-5164.2142	,-4214.0672,	-1023.5949;
-5288.0501	,-4211.3472,	-1056.4013;
-5566.0498	,-4211.3921,	-1100.6209;
-5907.8283	,-4242.6992,	-1137.9009;
-6442.0803	,-4337.4985,	-1237.0744;
-7073.4696	,-4403.5770, 	-1351.0847;
-7985.6643	,-4538.8752,	-1515.2520; 
-8499.9089	,-4561.5194,	-1615.5661;
-8873.5213	,-4567.4272,	-1679.6633;
-9606.5108	,-4654.6872,	-1787.2954;
-10016.9234	,-4711.9179,	-1864.4012;
-10694.8434	,-4709.5999,	-1948.9365;
-11025.6351	,-4697.6842,	-2003.8072;
-11259.8519	,-4663.8672,	-2062.4255;
-11479.5778	,-4650.4472,	-2094.2476;
-11743.7169	,-4627.1472,	-2127.8336;
-12416.4052	,-4584.2672,	-2235.6001;
-12886.8859	,-4555.5312,	-2311.5931;
-13321.6506	,-4527.3972,	-2384.3439;
-14028.5755	,-4483.4592,	-2503.7731;
-14508.9139	,-4437.7983,	-2582.8477;
-15021.5804	,-4400.2682,	-2614.1674;
-15350.5425	,-4381.1134,	-2548.5114;
-15567.3021	,-4359.7272,	-2455.6787;
-16058.4843	,-4342.4949,	-2190.3698;
-16613.4977	,-4302.5812,	-1874.6180; 
-16953.7765	,-4271.0752,	-1670.3750; 
-17375.7271	,-4264.3512,	-1379.2157;
-17820.8266	,-4262.7712,	-1108.4999;
-18255.7889	,-4260.3970, 	-947.6942;
-18860.8019	,-4260.4112,	-404.8059;
-19400.1116	,-4259.5672,	-224.2783;
-20425.0074	,-4271.5592,	497.4762;
-21024.5147	,-4276.7242,	990.9882;
-21689.0942	,-4276.5211,	1481.4890 ;
-22280.1781	,-4289.1781,	1912.9448;
-22936.7583	,-4289.5632,	2414.9453;
-23289.1832	,-4294.6423,	2681.1721;
-23527.4464	,-4297.2075,	2863.2278;
-23702.7447	,-4293.2032,	2995.9177;
-23946.5731	,-4294.1792,	3179.1678;
-243681415	,-4298.5952,	3503.6579;
-25043.2637	,-4307.7292,	3976.5263;
-25330.3439	,-4304.0685,	4051.0712;
-25780.0083	,-4298.8721,	4036.6183;
-26987.6748	,-4307.7312,	-3908.5666;
-28238.0525	,-4306.2950, 	3779.0365;

RUTA 10:

-10815.1557	,-8030.2799,	10978.3275;
-10831.5873	,-8053.1432,	11141.1717;
-10837.4146	,-8061.7072,	11311.6943;
-10861.029	,-8004.9512,	11618.4375;
-10851.016	,-7984.8752,	11795.0963;
-10709.2286	,-7944.6512,	12086.5671;
-10577.1444	,-7923.1872,	12208.6028;
-10414.2705	,-7887.8992,	12306.6123;
-10032.2504	,-7842.4845,	12416.9164;
-9836.0364	,-7805.1792,	12451.7412;
-9152.5654	,-7722.9152,	12598.1691;
-8607.2423	,-7652.1524,	12710.6068;
-7998.0497	,-7566.7272,	12838.2902;
-7266.5155	,-7477.6738,	12975.9483;
-6731.5077	,-7406.7112,	13083.1455;
-6244.6157	,-7346.1852,	13044.5040; 
-6030.7997	,-7337.3312,	12913.8520; 
-5961.6077	,-7324.7792,	12844.8560; 
-5865.3912	,-7284.8272,	12700.0848;
-5766.9131	,-7258.8072,	12474.0680; 
-5747.4965	,-7258.4712,	12330.0840; 
-5780.2697	,-7241.5192,	12091.2960; 
-5937.4517	,-7186.8112,	11823.3320; 
-6008.4314	,-7175.5552,	11744.8360; 
-6098.6350 	,-7171.0392,	11652.8331;
-6439.9357	,-7149.0752,	11532.8545;
-6769.0244	,-7107.5712,	11541.4419;
-7453.1425	,-7015.5039,	11886.0767;
-8143.0408	,-6944.7691,	12239.4778;
-9185.9977	,-6856.9992,	12774.9220; 
-9648.9316	,-6808.6171,	12815.7231;
-10055.2432	,-6766.2552,	12608.5791;
-10166.8915	,-6749.4146,	12477.3502;
-10271.1007	,-6717.5297,	12233.0192;
-10287.9089	,-6701.2671,	12046.2613;
-10245.2169	,-6681.9404,	11776.6180; 
-10033.1215	,-6653.1051,	11449.6468;
-9887.0124	,-6632.1735,	11326.9699;
-9439.7290 	,-6566.4484,	11247.3255;
-8765.1157	,-6522.7512,	11551.6189;
-8374.8202	,-6447.6500, 	11813.8430; 
-7935.5668	,-6412.4730, 	12108.9601;
-7763.0365	,-6416.8125,	12204.4427;
-7536.3837	,-6437.4032,	12380.5552;
-7221.9908	,-6430.3312,	12581.8842;
-6552.3630 	,-6332.2692,	13054.2575;
-6266.4730 	,-6303.1472,	13206.1702;
-5770.6436	,-6236.9592,	13252.0232;
-5660.9017	,-6227.5245,	13237.5256;
-5368.4895	,-6193.8872,	13087.6217;
-5199.2395	,-6165.1668,	12886.1732;
-5096.2139	,-6139.6732,	12675.6601;
-5032.2961	,-6124.9752,	12431.9827;
-5030.3728	,-6096.9472,	12206.6304;
-5091.5816	,-6073.8852,	12015.9953;
-5217.2196	,-6035.2484,	11824.9207;
-5393.5255	,-6014.8032,	11629.1873;
-5757.3856	,-5977.6072,	11457.7705;
-6093.7824	,-5952.3872,	11463.7212;
-6621.0074	,-5879.5592,	11590.1452;
-7202.0597	,-5859.3072,	11731.9322;
-8056.2566	,-5848.0097,	11956.6939;
-8996.2444	,-5747.8432,	12199.5585;
-9697.8717	,-5662.1432,	12384.4400; 
-10029.7267	,-5630.7712,	12336.4029;
-10261.0756	,-5622.8532,	12190.0388;
-10443.1637	,-5588.9032,	11996.2400; 
-10568.1637	,-5542.1472,	11738.8400; 
-10559.1570 ,-5518.4626,	11430.2951;
-10517.7789	,-5519.7552,	11285.4427;
-10452.0850 ,-5509.7712,	11163.3997;
-10338.4597	,-5492.5072,	11024.6000; 
-10196.7048	,-5481.2392,	10902.7293;
-9909.5613	,-5446.6132,	10806.7863;
-9598.9176	,-5403.7432,	10796.6805;
-9217.1117	,-5318.9838,	10845.7287;
-8549.6760 	,-5248.8392,	10952.0445;
-8144.4831	,-5218.6552,	11001.3792;
-7609.2631	,-5136.6832,	10935.3545;
-7238.9135	,-5058.2232,	10769.7587;
-6686.9043	,-5015.4932,	10492.5407;
-6312.3044	,-4939.7052,	10413.9860; 
-5904.8477	,-4891.8152,	10450.0680; 
-5690.5699	,-4843.1581,	10630.8261;
-5520.5143	,-4804.2232,	10867.9285;
-5467.8056	,-4785.8299,	11172.7184;
-5470.8345	,-4802.7928,	11372.3014;
-5602.5931	,-4713.6528,	11643.2479;
-5699.5717	,-4737.3712,	11764.8967;
-5770.9903	,-4741.0512,	11828.8643;
-5850.5828	,-4750.5892,	11867.9648;
-6027.9920 	,-4761.2341,	11932.2257;
-6097.4414	,-4764.8112,	11954.2607;
-6243.8779	,-4750.5312,	11967.1425;
-6515.9259	,-4713.7441,	11932.3245;
-6884.6941	,-4662.1126,	11875.0699;
-7111.3902	,-4626.7170, 	11824.0858;
-7380.3559	,-4592.1250, 	11764.1035;
-8050.0797	,-4503.8912,	11622.4360; 
-8595.3925	,-4457.2912,	11498.0601;
-9189.0029	,-4351.1112,	11420.7483;
-9679.3753	,-4287.1645,	11451.0131;
-9937.5687	,-4309.5912,	11198.0509;
-10351.7840 ,-4303.8112,	11189.5573;
-10613.9050 ,-4329.4412,	11242.0090; 
-10868.4460 ,-4392.3832,	11346.2813;
-11106.8618	,-4431.1072,	11524.7500; 
-11198.1547	,-4473.5632,	11762.8050; 
-11251.9796	,-4513.3972,	12018.7147;
-11245.4135	,-4545.8792,	12355.4482;
-11245.1877	,-4593.4392,	12551.3600; 
-11253.5158	,-4612.0923,	12656.9931;


RUTA 11:
-6308.2059	,-8526.4592,	12542.7775;
-7509.6637	,-8684.9872,	12155.24;
-8863.4666	,-8864.4392,	11709.8134;
-9414.6023	,-8873.7392,	11529.3529;
-10138.4255	,-8937.0186,	11291.3175;
-10630.3677	,-9023.1312,	11130.1363;
-10930.9409	,-9048.1672,	11084.3076;
-11061.7782	,-9064.7072,	11091.7544;
-11150.4864	,-9088.3052,	11135.4004;
-11334.3738	,-9094.6352,	11238.5297;
-11521.9393	,-9106.9362,	11462.0856;
-11593.1151	,-9131.9752,	11644.0418;
-11612.8723	,-9154.0632,	11813.2146;
-11600.4448	,-9165.4312,	11959.2800; 
-11558.9338	,-9169.8372,	12075.5339;
-11455.1534	,-9196.4972,	12241.8690; 
-11349.1405	,-9221.2264,	12351.2109;
-11168.8500 ,-9248.2552,	12467.0209;
-10949.6957	,-9258.8032,	12518.0000; 
-10431.6625	,-9305.2666,	12395.1358;
-9806.9212	,-9408.4424,	12188.0372;
-9196.0679	,-9482.7210 ,	11971.7548;
-8792.3328	,-9493.1352,	11840.7813;
-8042.0197	,-9539.4272,	11571.0400; 
-7275.0877	,-9625.3392,	11293.6800; 
-6525.0636	,-9739.5012,	11047.0180; 
-6332.0876	,-9773.5192,	10982.1244;
-6154.8461	,-9783.8912,	11047.9239;
-6007.1849	,-9785.8872,	11395.8316;
-5948.5077	,-9841.6978,	11614.5537;
-5957.1037	,-9872.4712,	11803.3600; 
-5983.3598	,-9889.4312,	12006.6993;
-6053.6890 	,-9920.4992,	12151.6706;
-6253.2656	,-9949.6193,	12384.2697;
-6544.4277	,-9996.8012,	12517.7980; 
-6953.1952	,-10053.7472,	12554.7498;
-7342.4026	,-10098.9592,	12402.9834;
-7969.4713	,-10193.9592,	12185.1560; 
-8360.0397	,-10240.5012,	12198.4944;
-8764.9018	,-10279.7872,	12237.0159;
-9357.7517	,-10274.7852,	12291.2982;
-9793.3195	,-10304.8512,	12334.1293;
-10390.0334	,-10391.7464,	12389.6466;
-11037.2917	,-10480.6672,	12429.8480; 
-11497.0297	,-10535.9372,	12293.2840; 
-11587.2212	,-10532.6846,	12217.0514;

RUTA 12:
15527.5364	,-4498.506,	    2879.2946;
15762.1962	,-4517.1796,	2994.2044;
16186.767	,-4476.1505,	3079.2622;
16560.9403	,-4461.3112,	3134.28;
17962.9233	,-4366.9312,	3270.5013;
-19025.6891	,-4203.6152,	3357.8117;
19858.349	,-4128.0850, 	3438.3071;
20714.4105	,-4109.3579,	3518.2988;
21486.9661	,-4110.2944,	3536.1231;
21752.5685	,-4119.7712,	3543.5974;
21859.9291	,-4122.6912,	3619.5785;
21834.1385	,-4114.3312,	5025.2858;
21843.4264	,-4126.1712,	6303.8147;
21855.9722	,-4129.4512,	6763.1376;
21879.1203	,-4124.1712,	7078.9600; 
21903.3334	,-4122.5646,	7264.5172;
21924.5679	,-4126.2912,	7306.0030; 
21983.1203	,-4120.4512,	7418.2000; 
22110.0803	,-4124.3312,	7587.4400; 
22268.8671	,-4130.2112,	7671.2682;
22638.8004	,-4133.6712,	7721.8162;
23030.7673	,-4137.9465,	7736.1871;
23537.8596	,-4137.9465,	7736.1871;
24169.6302	,-4134.7712,	7719.0733;
23895.1774	,-4672.5701,	2329.8744;



RUTA 13:

4063.8445	,-7000.8148,	483.9403;
4016.5468	,-6995.2887,	602.7122;
3998.0138	,-6972.6712,	1123.5701;
3958.1284	,-6972.0372,	1865.8877;
3975.2983	,-7003.0748,	2263.9956;
4045.6747	,-7029.1912,	2489.2759;
4145.4888	,-7053.3112,	2665.9276;
4253.1567	,-7067.1112,	2756.3996;
4665.2656	,-7124.1806,	2970.7232;
5206.7615	,-7152.7367,	3046.7118;
5606.5306	,-7186.3072,	3097.9074;
6479.2978	,-7333.8782,	3232.0534;
6996.7256	,-7389.0749,	3267.1874;
7562.1331	,-7388.4911,	3254.5435;
7816.2474	,-7382.1540, 	3349.8615;
7912.9261	,-7381.4392,	3404.4710; 
8073.4521	,-7391.7352,	3445.9360; 
8314.3070 	,-7427.9412,	3467.2667;
8473.1179	,-7447.7472,	3477.3210; 
8702.1956	,-7490.0832,	3502.1489;
8931.8527	,-7529.7704,	3518.5811;
9207.4339	,-7563.8826,	3548.5280; 
9865.2766	,-7661.5906,	3632.1501;
10691.2178	,-7787.9482,	3720.9215;
11491.1295	,-7922.9783,	3820.2713;
11930.9060 	,-7979.4912,	3879.2243;
13059.3205	,-8091.8520, 	4017.3358;
13869.0749	,-8216.4824,	4111.8662;
14626.1461	,-8225.3916,	4200.0106;
14783.3977	,-8224.2982,	4219.1362;
14931.9577	,-8220.7394,	4238.6484;
15399.5535	,-8270.4441,	4309.3952;
15806.2594	,-8349.2188,	4340.8429;
16521.3314	,-8464.8212,	4442.1032;
16940.5326	,-8508.0179,	4498.7475;
17253.0891	,-8570.2280, 	4532.7601;
17775.7008	,-8640.0595,	4598.0519;
18184.0064	,-8675.6149,	4658.9502;
18781.6714	,-8754.8108,	4716.5099;
19520.2143	,-8846.7335,	4814.0698;
20166.2114	,-8942.9193,	4911.0139;
20414.2221	,-8950.2344,	5012.1427;
20642.1460 	,-8946.2399,	5193.7713;
20745.8056	,-8944.8247,	5300.6490; 
20867.8194	,-8943.6936,	5427.4843;
21196.0051	,-8934.4998,	5869.9284;
21424.0754	,-8930.7220, 	6109.5498;
21536.7092	,-8927.2949,	6425.0003;
21578.3105	,-8927.6332,	6639.8531;
21587.1871	,-8923.9392,	6746.2329;
21562.8976	,-8922.7352,	6907.6983;
21509.6793	,-8922.1072,	7038.5492;
21349.7232	,-8926.3979,	7208.3725;
20849.3845	,-8926.8661,	7652.7683;


RUTA 14:
33588.1518	,-3165.1653,	-1191.7724;
33637.7777	,-3168.6237,	-1169.7107;
33537.5142	,-3181.233,	    -1170.1242;
33331.0231	,-3176.8069,	-608.1259;
33085.1504	,-3174.3495,	-129.5671;
32802.5935	,-3220.8912,	468.2400 ;
32430.6203	,-3310.6712,	1186.6800 ;
32093.8003	,-3393.8712,	1866.7400 ;
31830.8803	,-3464.7878,	2399.6000 ;
31560.4649	,-3549.2512,	2942.8329;
31455.7184	,-3569.0313,	3124.1400 ;
31194.8189	,-3646.7912,	3631.9522;
30931.2824	,-3709.3712,	4180.4240 ;
30533.8290 	,-3811.7712,	5081.7955;
30369.6807	,-3878.5710, 	5395.1287;
30244.4385	,-3904.6799,	5563.5020 ;
30036.6986	,-3936.5811,	5679.1912;
29823.3268	,-3949.3767,	5745.2865;
29640.0331	,-3968.7754,	5763.9637;
29532.4318	,-3965.6397,	5747.8439;
29237.2802	,-3952.9652,	5670.3719;
28708.4180 	,-4016.4112,	5546.5588;
27969.6661	,-4101.0112,	5305.5324;
27245.9396	,-4203.3898,	4960.7106;
26712.7148	,-4264.9712,	4701.8319;
26065.2063	,-4328.4156,	4348.3317;
25860.8157	,-4359.9995,	4174.6130 ;
25453.1982	,-4416.8417,	3709.6378;
25019.7181	,-4507.5712,	3195.0697;
24544.3763	,-4583.5914,	2638.6961;
24293.6010 	,-4627.6512,	2454.1011;
24194.6203	,-4636.1712,	2404.8925;
23994.8490 	,-4658.0912,	2341.6370 ;
23545.7579	,-4723.3290, 	2288.6383;
22989.0803	,-4793.2512,	2234.6800 ;
22578.0403	,-4853.4112,	2203.1600 ;
21992.2003	,-4929.3312,	2153.3200 ;
21449.7385	,-5007.0377,	2096.0881;
20890.1939	,-5069.5804,	2044.9875;
20313.4749	,-5134.0743,	1991.9303;
19767.0780 	,-5196.0159,	1929.4181;
19156.2441	,-5232.6312,	1883.6140 ;
18596.3976	,-5233.5712,	1844.3657;
18400.7655	,-5255.1912,	1812.7586;
16618.4121	,-5501.8512,	1639.9787;
14498.4118	,-5749.7282,	1449.8980 ;
13257.7657	,-5950.6912,	1313.2305;
12135.1418	,-6067.0712,	1224.5730 ;
9827.4642	,-6388.5112,	1000.4227;
9052.5997	,-6458.8512,	930.2084;
8200.7643	,-6576.1312,	854.9130 ;
7622.5203	,-6650.1712,	786.0000 ;
6877.2316	,-6765.5112,	729.5149;
5887.4914	,-6776.8126,	610.8250 ;
5634.0403	,-6792.0512,	608.1200 ;
5339.7203	,-6831.9712,	580.6800 ;
4979.1798	,-6868.0054,	559.3558;
4513.6912	,-6951.6912,	502.0802;
4063.8445	,-7000.8148,	483.9403;
3853.6423	,-7013.5780, 	456.3641;
3001.0788	,-7131.9367,	329.8972;
2099.5009	,-7233.2672,	291.2221;
1226.2851	,-7275.9852,	245.1723;
633.9651	,-7337.7192,	194.1013;
146.3324	,-7366.4334,	127.2548;



